Gemeindename,jahr,wert
Granges-Paccot,1990,0.6435993194580079
Grangettes,1990,0.25375458046242044
Gravesano,1990,0.6428891695462741
Greifensee,1990,0.6323802345677426
Grellingen,1990,0.4745840849699797
Grenchen,1990,0.4771063797830686
Greng,1990,0.5750495195388794
Grengiols,1990,0.05657510979231014
Grens,1990,0.6218196514040925
Greppen,1990,0.2659650109030984
Gretzenbach,1990,0.5025269985198975
Grimisuat,1990,0.5061438117228764
Grindel,1990,0.2143723487854004
Grindelwald,1990,0.07191727827880155
Grolley,1990,0.48733669587935524
Grono,1990,0.07810210539435698
Grossaffoltern,1990,0.4619643048542302
Grossdietwil,1990,0.2942515100751604
Grosshöchstetten,1990,0.4272619548596834
Grosswangen,1990,0.36698870925429444
Grub (AR),1990,0.3072995867047991
Gruyères,1990,0.1815518006583713
Gryon,1990,0.15714354223134566
Grächen,1990,0.196408041592302
Gränichen,1990,0.3440440833991301
Grône,1990,0.181858187630063
Grüningen,1990,0.44888233003162203
Grüsch,1990,0.13122567226728254
Gsteig,1990,0.06528095639457435
Gsteigwiler,1990,0.15471024348818022
Guggisberg,1990,0.13358870759389435
Gunzgen,1990,0.5813789367675781
Gurbrü,1990,0.6489835103352865
Gurmels,1990,0.4697482375289863
Gurtnellen,1990,0.06410050692159454
Gurzelen,1990,0.28205960417447024
Guttannen,1990,0.028019333835853585
Guttet-Feschel,1990,0.14359451475597562
Gy,1990,0.5109407283641674
Gächlingen,1990,0.4662542650776525
Göschenen,1990,0.04270901527841144
Gündlischwand,1990,0.09401986894816378
Günsberg,1990,0.2600293446736163
Güttingen,1990,0.3857013193766276
Habkern,1990,0.06892154578006629
Habsburg,1990,0.4469411695325697
Hagenbuch,1990,0.4714083031042298
Hagneck,1990,0.4858629950161638
Hallau,1990,0.3369214204931448
Hallwil,1990,0.5861230283170134
Halten,1990,0.5329891204833984
Hasle (LU),1990,0.1269605112727025
Hasle bei Burgdorf,1990,0.28221590692104576
Hasliberg,1990,0.12211606642779183
Hauenstein-Ifenthal,1990,0.25854755270070046
Hauptwil-Gottshaus,1990,0.35662301533530205
Hausen (AG),1990,0.5473860593942496
Hausen am Albis,1990,0.32725658932247675
Haut-Intyamon,1990,0.10795901751197728
Haute-Ajoie,1990,0.29585322964209204
Haute-Sorne,1990,0.26546324373826446
Hautemorges,1990,0.4216374315126112
Hauterive (FR),1990,0.42145875629625823
Hauterive (NE),1990,0.4839903887580423
Hauteville,1990,0.15933483348173252
Hedingen,1990,0.49071146647135416
Hefenhofen,1990,0.4375524225923204
Heiden,1990,0.37538153125393775
Heiligenschwendi,1990,0.252347469329834
Heimberg,1990,0.5647621154785156
Heimenhausen,1990,0.46383140965511926
Heimiswil,1990,0.23532336778215224
Heitenried,1990,0.3513799794514974
Hellikon,1990,0.35163285997178817
Hellsau,1990,0.4842483080350436
Hemberg,1990,0.1902186075846354
Hemishofen,1990,0.3178336733863467
Hemmiken,1990,0.33465607383034446
Hendschiken,1990,0.6228850317783043
Henggart,1990,0.5665591257923054
Henniez,1990,0.5720730271450308
Herbetswil,1990,0.17648629749312383
Herbligen,1990,0.3338339847067128
Herdern,1990,0.40683573404947915
Hergiswil (NW),1990,0.23858542990895498
Hergiswil bei Willisau,1990,0.16569662463757417
Herisau,1990,0.3940510404282722
Hermance,1990,0.556599473953247
Hermenches,1990,0.41723401033425633
Hermrigen,1990,0.38083316661693434
Herrliberg,1990,0.4821270836724175
Hersberg,1990,0.3662260259900774
Herznach,1990,0.3786754234164369
Herzogenbuchsee,1990,0.5457002604665931
Hettlingen,1990,0.512559629741468
Hildisrieden,1990,0.3434574944632394
Hilterfingen,1990,0.48724824555066165
Himmelried,1990,0.21424665354719066
Hindelbank,1990,0.5618987653240468
Hinwil,1990,0.44215699080582505
Hirschthal,1990,0.3808091373766883
Hittnau,1990,0.36093578698500145
Hitzkirch,1990,0.3682027315725028
Hochdorf,1990,0.496255513110192
Hochfelden,1990,0.4267116928100586
Hochwald,1990,0.2779250659530969
Hofstetten bei Brienz,1990,0.15345017339142275
Hofstetten-Flüh,1990,0.36492643899064725
Hohenrain,1990,0.35833619770250824
Hohentannen,1990,0.3866355202414773
Holderbank (AG),1990,0.5147928510393415
Holderbank (SO),1990,0.2267114520072937
Holziken,1990,0.47614957848373723
Homberg,1990,0.19522600976106164
Hombrechtikon,1990,0.4792056180992905
Homburg,1990,0.3728047081487096
Honau,1990,0.4864583696637835
Horgen,1990,0.4320679931640625
Horn,1990,0.7166157475224247
Hornussen,1990,0.42660292368086555
Horrenbach-Buchen,1990,0.07818054794907212
Horriwil,1990,0.5158331394195557
Horw,1990,0.402650943169227
Hospental,1990,0.11072345175230104
Hubersdorf,1990,0.489223389398484
Humlikon,1990,0.47926243015977205
Hundwil,1990,0.17270464873194097
Hunzenschwil,1990,0.6289247476829672
Huttwil,1990,0.38751094913824485
Häfelfingen,1990,0.27261263324368384
Hägendorf,1990,0.3603620027240954
Häggenschwil,1990,0.3421935529898334
Hägglingen,1990,0.4334681677439856
Härkingen,1990,0.5689851567986306
Häutligen,1990,0.2504435707541073
Hérémence,1990,0.06249814260573614
Höchstetten,1990,0.5002132681913154
Hölstein,1990,0.3531473333185369
Höri,1990,0.5677760274786698
Hünenberg,1990,0.4755200032007734
Hüniken,1990,0.4318382599774529
Hüntwangen,1990,0.5046731019631411
Hüttikon,1990,0.4644795170536748
Hüttlingen,1990,0.4168665777776659
Hüttwilen,1990,0.39126246648383056
Icogne,1990,0.13074586379468142
Iffwil,1990,0.41182568429530353
Ilanz/Glion,1990,0.09637611716586872
Illgau,1990,0.1630180081841666
Illnau-Effretikon,1990,0.48079321198303904
Inden,1990,0.12980323299284904
Ingenbohl,1990,0.3365001419550693
Inkwil,1990,0.4564308753380409
Innerthal,1990,0.057440846962105774
Innertkirchen,1990,0.04392919934650543
Ins,1990,0.4769999956843829
Interlaken,1990,0.6332120028409091
Inwil,1990,0.4494792265050552
Ipsach,1990,0.6236805454377206
Iseltwald,1990,0.0826999970356851
Isenthal,1990,0.05731706983846438
Islisberg,1990,0.44639421392370154
Isone,1990,0.12897478429282583
Isérables,1990,0.14976495287196356
Itingen,1990,0.485784860757681
Ittigen,1990,0.7326845281264361
Jaberg,1990,0.48272459847586496
Jaun,1990,0.09031057949130672
Jegenstorf,1990,0.49535673667942237
Jenaz,1990,0.07519541123334099
Jenins,1990,0.152308770979958
Jens,1990,0.5043104122846555
Jonen,1990,0.44588818757430365
Jongny,1990,0.47428824684836646
Jonschwil,1990,0.3791986133741296
Jorat-Menthue,1990,0.4119076612519055
Jorat-Mézières,1990,0.46256000393039576
Jouxtens-Mézery,1990,0.6650942525556011
Juriens,1990,0.22319514934833234
Jussy,1990,0.47775251969047217
Kaiseraugst,1990,0.6308800833565849
Kaiserstuhl,1990,0.7689359784126282
Kaisten,1990,0.38237698428280703
Kallern,1990,0.3557998170243933
Kallnach,1990,0.45885301908988546
Kaltbrunn,1990,0.26947668979042455
Kammersrohr,1990,0.2326209396123886
Kandergrund,1990,0.14761977704983312
Kandersteg,1990,0.06161325514511801
Kappel (SO),1990,0.45371840720952944
Kappel am Albis,1990,0.3991104786790262
Kappelen,1990,0.5822849163430275
Kaufdorf,1990,0.42503990846521716
Kehrsatz,1990,0.5470640055338541
Kemmental,1990,0.41800811325294385
Kernenried,1990,0.5702067834359629
Kerns,1990,0.11162981101124979
Kerzers,1990,0.5585882013494318
Kesswil,1990,0.44685102763928863
Kestenholz,1990,0.4227655018475039
Kienberg,1990,0.2102427786969124
Kiesen,1990,0.5783470153808594
Kilchberg (BL),1990,0.4558078977796767
Kilchberg (ZH),1990,0.8093013319858285
Killwangen,1990,0.4312009811401367
Kippel,1990,0.09785818802682977
Kirchberg (BE),1990,0.5028067348765678
Kirchberg (SG),1990,0.3102422659737723
Kirchdorf (BE),1990,0.3366143642327724
Kirchleerau,1990,0.29975546222843535
Kirchlindach,1990,0.45820621649424237
Kleinandelfingen,1990,0.4877865200950986
Kleinbösingen,1990,0.4468590927124023
Kleinlützel,1990,0.21027561457183724
Klingnau,1990,0.49904821486700146
Klosters,1990,0.07008722680575234
Kloten,1990,0.6331235297820853
Knonau,1990,0.4893763506854022
Knutwil,1990,0.460444407857907
Koblenz,1990,0.5796560434194712
Konolfingen,1990,0.3735777997740225
Koppigen,1990,0.5816389100741496
Kradolf-Schönenberg,1990,0.4019971944518008
Krattigen,1990,0.18184190155357444
Krauchthal,1990,0.2813620582363959
Kreuzlingen,1990,0.6150502329287322
Kriechenwil,1990,0.4397567949796978
Kriegstetten,1990,0.7538746281674034
Kriens,1990,0.3349207809993199
Känerkinden,1990,0.43636465072631836
Kölliken,1990,0.5148740344577365
Köniz,1990,0.4517294473694142
Küblis,1990,0.15488211071218244
Künten,1990,0.45800252707607775
Küsnacht (ZH),1990,0.5527945709228516
Küssnacht (SZ),1990,0.35784402414530264
Küttigen,1990,0.3612728217722838
L'Abbaye,1990,0.14970338558722399
L'Abergement,1990,0.2164723386046707
L'Isle,1990,0.30104279608780893
La Baroche,1990,0.28738152980804443
La Brillaz,1990,0.37357933364228574
La Brévine,1990,0.1641973010852468
La Chaux (Cossonay),1990,0.4941451170734156
La Chaux-de-Fonds,1990,0.3413230141440591
La Chaux-des-Breuleux,1990,0.1898257845924014
La Chaux-du-Milieu,1990,0.2058967752085979
La Côte-aux-Fées,1990,0.20483741941045247
La Ferrière,1990,0.22754762912618703
La Grande Béroche,1990,0.3134146808707801
La Neuveville,1990,0.40214511080905124
La Praz,1990,0.21285526926924542
La Punt Chamues-ch,1990,0.05492643978406587
La Rippe,1990,0.20993928803728956
La Roche,1990,0.15080478086644056
La Sagne,1990,0.21169478601688962
La Sarraz,1990,0.4297841981399891
La Sonnaz,1990,0.5010232025722288
La Tour-de-Peilz,1990,0.7197500749067827
La Tène,1990,0.6984657638374416
La Verrerie,1990,0.27502606172516875
Laax,1990,0.1246173622072205
Lachen,1990,0.7442948692723325
Laconnex,1990,0.5629418169865843
Lajoux (JU),1990,0.21651808729449523
Lalden,1990,0.525938081741333
Lamone,1990,0.6406133358295147
Lampenberg,1990,0.3494100570678711
Lancy,1990,0.849155626798931
Landiswil,1990,0.18981459027244932
Landquart,1990,0.32307662461933334
Langenbruck,1990,0.21735721826553345
Langendorf,1990,0.6502341608847341
Langenthal,1990,0.45215406145368303
Langnau am Albis,1990,0.39532808885506704
Langnau im Emmental,1990,0.18920091073724288
Langrickenbach,1990,0.36017684936523436
Lantsch/Lenz,1990,0.13857757741263502
Lauenen,1990,0.052397907289684326
Lauerz,1990,0.18253833100995945
Laufen,1990,0.42197218298274564
Laufen-Uhwiesen,1990,0.4567362213134766
Laufenburg,1990,0.3364979511982686
Laupen,1990,0.5558753855088178
Laupersdorf,1990,0.24199146032333374
Lauperswil,1990,0.22654620083895596
Lausanne,1990,0.5626975228640788
Lausen,1990,0.46516753815032624
Lauterbrunnen,1990,0.06280356688078975
Lauwil,1990,0.1481174250118068
Lavertezzo,1990,0.5198162623814174
Lavey-Morcles,1990,0.1954170834701673
Lavigny,1990,0.5681264472730232
Lavizzara,1990,0.025850225612892835
Lax,1990,0.1853607976159384
Le Bémont (JU),1990,0.21275751723855885
Le Cerneux-Péquignot,1990,0.22542328058287156
Le Chenit,1990,0.14836350819119193
Le Châtelard,1990,0.22929615619754004
Le Flon,1990,0.2761347324033327
Le Grand-Saconnex,1990,0.8209035536822151
Le Landeron,1990,0.40426626550145894
Le Lieu,1990,0.18400477451302583
Le Locle,1990,0.3027557482233201
Le Mont-sur-Lausanne,1990,0.5982848644256592
Le Mouret,1990,0.23123326619466145
Le Noirmont,1990,0.20520952523472796
Le Pâquier (FR),1990,0.26333821614583336
Le Vaud,1990,0.2749481201171875
Leibstadt,1990,0.5111471212135171
Leimbach (AG),1990,0.4977170096503364
Leissigen,1990,0.15179688589913504
Lengnau (AG),1990,0.4041365857394236
Lengnau (BE),1990,0.5086405479301841
Lengwil,1990,0.46701478304928296
Lenk,1990,0.06466084315726302
Lens,1990,0.35979231413420254
Lenzburg,1990,0.5212684299634851
Les Bois,1990,0.1867592828232154
Les Breuleux,1990,0.24136612441513564
Les Clées,1990,0.40448037509260504
Les Enfers,1990,0.18274221922221937
Les Genevez (JU),1990,0.2207042439778646
Les Montets,1990,0.45124409993489584
Les Planchettes,1990,0.19348005814985794
Les Ponts-de-Martel,1990,0.19593442366427224
Les Verrières,1990,0.1773741482176186
Leuggern,1990,0.45069107919369106
Leuk,1990,0.20139573451450893
Leukerbad,1990,0.08550362578161103
Leutwil,1990,0.3786630786833216
Leuzigen,1990,0.41905589162567514
Leysin,1990,0.19184904637130787
Leytron,1990,0.19675237161141854
Lichtensteig,1990,0.38359889578312
Liddes,1990,0.08757931165056705
Liedertswil,1990,0.23024151541969992
Liesberg,1990,0.26047611236572266
Liestal,1990,0.4123838276975484
Ligerz,1990,0.4446987005380484
Lignerolle,1990,0.2376479669050737
Lignières,1990,0.3013903238240955
Lindau,1990,0.5705571390276578
Linden,1990,0.18935617410911704
Linescio,1990,0.0822891270348785
Locarno,1990,0.4745995729964301
Lohn (SH),1990,0.42324130506400603
Lohn-Ammannsegg,1990,0.514768497363941
Lommis,1990,0.3724465506417411
Lommiswil,1990,0.3543503388114598
Lonay,1990,0.7030210651335169
Longirod,1990,0.22854387837071571
Losone,1990,0.40426204629140355
Lostallo,1990,0.057476066933189324
Lostorf,1990,0.3152649490921586
Lotzwil,1990,0.4582727639982016
Lovatens,1990,0.4825023453811119
Loveresse,1990,0.2854136416786595
Lucens,1990,0.4573553408296725
Lufingen,1990,0.4648667301040098
Lugano,1990,0.3115751596627615
Lugnez,1990,0.398713045342024
Luins,1990,0.5801616668701172
Lully (FR),1990,0.5000946044921875
Lully (VD),1990,0.5527191162109375
Lumino,1990,0.17140523693229578
Lumnezia,1990,0.056646535857025705
Lungern,1990,0.13201135017204813
Lupfig,1990,0.549831582487916
Lupsingen,1990,0.3441090053982205
Lussery-Villars,1990,0.5464710173059683
Lussy-sur-Morges,1990,0.48878293288381475
Luterbach,1990,0.6617579142252604
Luthern,1990,0.16519597288850066
Lutry,1990,0.6078127260561342
Lutzenberg,1990,0.4825245625263936
Luzein,1990,0.08393774783298504
Luzern,1990,0.5971792398209705
Lyss,1990,0.5788215261990907
Lyssach,1990,0.6000927084743386
Läufelfingen,1990,0.30237367418077254
Löhningen,1990,0.4289179907904731
Lüscherz,1990,0.33192608573219995
Lüsslingen-Nennigkofen,1990,0.4912056964376698
Lüterkofen-Ichertswil,1990,0.4316032096131207
Lüterswil-Gächliwil,1990,0.41282519172219667
Lütisburg,1990,0.2912022668404641
Lütschental,1990,0.0917416981288365
Lützelflüh,1990,0.3109089180275246
Madiswil,1990,0.3088771447657281
Madulain,1990,0.07161844637910676
Magden,1990,0.33605408798801445
Maggia,1990,0.07815674204885224
Magliaso,1990,0.6500990549723308
Maienfeld,1990,0.21547160855717531
Maisprach,1990,0.2784464667825138
Malans,1990,0.2424045645672342
Malters,1990,0.33332618418681265
Mammern,1990,0.34649846460912137
Mandach,1990,0.36331753108812415
Manno,1990,0.6806560516357422
Maracon,1990,0.32489282312527507
Marbach (SG),1990,0.4518214331732856
Marchissy,1990,0.17486527271759816
Marly,1990,0.5256015188325711
Maroggia,1990,0.5891355938381619
Marsens,1990,0.2849215855674138
Marthalen,1990,0.4602513739403258
Martigny,1990,0.4799504763309632
Martigny-Combe,1990,0.16801223113757222
Maschwanden,1990,0.35600560671323306
Masein,1990,0.23155754199926404
Massagno,1990,0.8942794799804688
Massongex,1990,0.4561309814453125
Massonnens,1990,0.2917414955470873
Mathod,1990,0.5335225705747251
Matran,1990,0.6001716776097075
Matten bei Interlaken,1990,0.42836418930365117
Mattstetten,1990,0.5347830454508463
Matzendorf,1990,0.2373849470063118
Matzingen,1990,0.48180734829639826
Mauborget,1990,0.19037611219618056
Mauensee,1990,0.4276160153475675
Maur,1990,0.4638653739553983
Mauraz,1990,0.4310757319132487
Medel (Lucmagn),1990,0.037951879636770644
Meggen,1990,0.46758192676608845
Meienried,1990,0.4821877956390381
Meierskappel,1990,0.3191523070729107
Meikirch,1990,0.39575906765241564
Meilen,1990,0.5156099712429334
Meinier,1990,0.6257338217639048
Meinisberg,1990,0.5505572232333097
Meiringen,1990,0.16307113647460938
Meisterschwanden,1990,0.4942402975899833
Melano,1990,0.30283873048547194
Melchnau,1990,0.33802914191148953
Melide,1990,0.5269311269124349
Mellikon,1990,0.42744896628639917
Mellingen,1990,0.5525242243057642
Mels,1990,0.10425086958255726
Meltingen,1990,0.17311958471934
Mendrisio,1990,0.409601988057374
Menziken,1990,0.48113250732421875
Menzingen,1990,0.2650472116994334
Menznau,1990,0.25874267209703533
Merenschwand,1990,0.4968375983875468
Mergoscia,1990,0.14849727711779007
Merishausen,1990,0.2140883354291524
Mervelier,1990,0.21916466725023487
Merzligen,1990,0.5088071823120117
Mesocco,1990,0.06447347005208333
Messen,1990,0.4248659965319511
Mettauertal,1990,0.34347391676628725
Mettembert,1990,0.33795669343736434
Mettmenstetten,1990,0.4660938456311204
Metzerlen-Mariastein,1990,0.36432591606588927
Mex (VD),1990,0.5669820918593296
Meyriez,1990,0.8386697769165039
Meyrin,1990,0.771548016471152
Mezzovico-Vira,1990,0.2406754276969216
Mies,1990,0.5442135380763634
Miglieglia,1990,0.17074971259394778
Milvignes,1990,0.6298501608255026
Minusio,1990,0.5036796258420361
Mirchel,1990,0.37271146516542175
Misery-Courtion,1990,0.44289660844646517
Missy,1990,0.5546654345942479
Moiry,1990,0.34817116477272725
Mollens (VD),1990,0.2752464763279068
Molondin,1990,0.45606600583254636
Mont-Noble,1990,0.14139892928398493
Mont-Tramelan,1990,0.19881423950195312
Mont-Vully,1990,0.45458916255405973
Mont-la-Ville,1990,0.20775101237492608
Mont-sur-Rolle,1990,0.4988479306620936
Montagny (FR),1990,0.38047677698269694
Montagny-près-Yverdon,1990,0.6422431551176926
Montanaire,1990,0.45324008605059457
Montcherand,1990,0.5147261047363281
Monteceneri,1990,0.2402457602028168
Montet (Glâne),1990,0.45447540283203125
Montfaucon,1990,0.1928630216943526
Monthey,1990,0.3331806891787369
Montilliez,1990,0.495489011774409
Montpreveyres,1990,0.3526172059955019
Montreux,1990,0.3104148397640306
Montricher,1990,0.1922020798094535
Moosleerau,1990,0.4230835929749504
Moosseedorf,1990,0.5770339965820312
Morbio Inferiore,1990,0.7326652627242239
Morcote,1990,0.3048784891764323
Morges,1990,0.792099846733941
Morlon,1990,0.3194137839383857
Morrens (VD),1990,0.510045973981013
Morschach,1990,0.16476620660311933
Mosnang,1990,0.156035837313024
Moudon,1990,0.46655948228570093
Moutier,1990,0.3535667924850897
Movelier,1990,0.2665759983347423
Muhen,1990,0.426077025277274
Mumpf,1990,0.4371932415252036
Muntelier,1990,0.6627512539134306
Muntogna da Schons,1990,0.059512756876862805
Muolen,1990,0.32081019529822274
Muotathal,1990,0.08353649139404297
Muralto,1990,0.8871958472511985
Murgenthal,1990,0.35288210643882373
Muri (AG),1990,0.49405768366143255
Muri bei Bern,1990,0.6336727757607737
Muriaux,1990,0.23147068852963654
Murten,1990,0.47141050088285197
Mutrux,1990,0.22095777403633549
Muttenz,1990,0.592810194731645
Muzzano,1990,0.7175806427001953
Mägenwil,1990,0.5426392214638847
Männedorf,1990,0.5640886746920072
Märstetten,1990,0.4973050877005754
Ménières,1990,0.5182111436042233
Mézières (FR),1990,0.3152742120954726
Möhlin,1990,0.4802889549126059
Mönchaltorf,1990,0.4863770428825827
Mönthal,1990,0.35538115645899915
Mörel-Filet,1990,0.18172727114912393
Mörigen,1990,0.4844973882039388
Möriken-Wildegg,1990,0.5150443304152715
Mörschwil,1990,0.4844246381594811
Mühlau,1990,0.44676660936932233
Mühleberg,1990,0.47768023374269336
Müllheim,1990,0.5157904095119901
Mülligen,1990,0.5856221516927084
Mümliswil-Ramiswil,1990,0.19183247007172682
Münchenbuchsee,1990,0.6076140403747559
Münchenstein,1990,0.6452135999663537
Münchenwiler,1990,0.4909655094146729
Münchwilen (AG),1990,0.5116736412048339
Münchwilen (TG),1990,0.5214970906575521
Münsingen,1990,0.5056873028094951
Münsterlingen,1990,0.553228400219446
Müntschemier,1990,0.505099779293861
Naters,1990,0.07165864284562
Nebikon,1990,0.4384483214347593
Neckertal,1990,0.2388421012104975
Neerach,1990,0.5791445922851562
Neftenbach,1990,0.4987537831912639
Neggio,1990,0.4049803188868931
